text,label
" WGN in Chicago used to be the calm airing of ideas, but in the last 30 days they changed the programing to sound-bite shouting",neutral
Helps me keep track of my tasks and goals in an intuitive and easy to use interface.,positive
thank you  (: cant wait!!!! ummm btw ima crash still sick,neutral
"Monday morning lying in bed instead of working is great, more bank holidays required",positive
Happy Mothers day  <3,positive
"my hundreth update  HAPPY MOTHERS DAY. i love you mum! even with all the fuss and fighting, you`re still the one and only.",positive
Happy mothers day to all the mommies,positive
 Boring? What?! Ugh!!!  come back to of then!,negative
 Jess is invited just not me  I feel really unloved by u AND Aj right now hahaha!,negative
finishing one shift in 37 mins... drive half an hour and start all over again till 1am...and back in @ 11am tomorrow .. and its sunny,neutral
"My dog is sick. I love that little doggie. He`s usually so keen and happy, but he doesn`t even want to go for a run in the forest today.",neutral
missing my bffls! missing my friday night dates!  hot dogs for dinner then who knows what the evening holds!,negative
is about to go buy his mother a mother`s day gift,neutral
"I feel sick..like don`t wanna get out of bed, be bothered, don`t go 2 work, turn da light off, pull da shades n tv off type of sick",negative
_ritz thnx sweetie  how r u this evening? xo,positive
So easy to use. Really help me who's such an untidy person. There's a pomo and really help me to count how much time that I've spent in one session.,positive
"Good app overall but still doesn't recognise the date of reminder from plain text, this needs to Improve",positive
It just feel old...,negative
 I hide my berry like a slave REGULARLY only today I was caught by massa   & im def not light enough to be a juice pouring slave,neutral
" WOW never seen him before , he`s bloody awesome , I think bcoz George won last year however could be bad for him  x",neutral
"Just watched the trailer for the new Sam Raimi movie, Drag me to Hell.  Looks interesting, but there was no humor in it.",neutral
"Needs a widget! Once it has multiple different widgets, calendar, to do list, grocery list...etc I might revisit it.",neutral
Was 5 stars lowering to 2 so hopefully they see this - make the completed tasks section it's own thing again why would I want it merged with my existing tasks? Makes it very hard to find accidentally closed tasks or to look thru historical data. Dont think this change was necessary,negative
at hannah montana set.... im missing tennessee ALOT today,negative
I am watchinggg the new video of  Its sooo good  Addicted!,positive
will play quake3 in 3min,neutral
 Good BUT it`s supposed to storm later,neutral
 lol ok then,neutral
So disappointed about the talent lineup for 'Reventï¿½n Super Estrella 2009'...hmm...Have the feeling I won`t get tix this time around.,negative
 that is sickening... Just shoot at will? Smh... Prayers for his family...,negative
needs shows before wednesay!!! oh well... come one come all... Irvine Improv live @ Gotham Showcase 8pm  lots of good comics...then me.,positive
"This app would be fantastic if the calendar integration also picked up repeating events in my google calendar, but it doesn't. I need to see all that's on my calendar in order to properly plan. After the second repeated event, it shows a blank calendar day, which is inaccurate. This alone makes it just another to do list app without productivity functionality.",neutral
"Hot ****, I`m at **** Disneyland!",negative
Oh yeaah.  we`ll still be bffs  aha _marie.,positive
follow me!,neutral
"Bank Holiday Bliss - Jeremy Kyle, without even bothering the Sky+",positive
best to-do app,positive
"So as HUGE fan of Wunderlist I was devastated to hear that it was going to cease. Along comes To Do. So most of it works similar to Wunderlist which is good, but there's little things I just don't like. For example, when tapping on a list. Boxes are too BIG and in your face, text too big also. Main screen is ok. When ticking something off on a list how about something to divide to do and done from that list instead of everything together. Give us more customisation options for sizes, colours etc",neutral
 Youuuu`re an aaass  my aaass loooool,negative
"Im so angry right now .. today im not doind nothing and all my classmates yes  ,i think i will stay with my friend Mr.Computer .. hope not",negative
" Hi, there you are! Rise and shine. Yes, I did. Pretty early for the last nights hours  But I slept like a baby though ...",neutral
 I think I`ve been killed judging bt my energy after attacking just to see what happened  #spymaster,negative
Ha ha 1 point for the men,neutral
thats my moan for the day,neutral
I was so hype about it being Friday & it raining outside..No rain all day... But its rainin when its time to kick-it..Mr Sun is trippin.,neutral
I have a cam sesh lined up tomorrow with my c4s winner  ill post screen shots in my lj. Friends only unless you convince me otherwise.,neutral
  thanx mang!  shes due in june 12th and yezzzir the first baby! -drummer boi,positive
"yup, def swine flu. I think it was the sausage.",neutral
http://twitpic.com/4wsst - one of my models from a photo shoot.  stacey,neutral
 Stu Lantz is awesome! I miss Chick Hearn tho,neutral
 Thought you might be interested in  http://tweetphoto.com. See who`s viewing your photos!,positive
"This app is great! I've used it for a year now, but I find that the app was preferable prior to the update. I really don't like that the plant only changes or ""evolves"" with at least 60 minutes. Now it feels like anything under that does not matter. If I focus for 10 minutes or 50 minutes makes no difference in the app, which is a little demotivating. Please consider changing this. Other than that, phenomenal app.",neutral
I'm using the premium version.Recently it stop updating the total time focused by itself when comparing with other friends.,neutral
OK - I`m out of here for now. Just popped in to say Hi and check on things. I`ll probably head to the guttah later on tonight,neutral
