text,label
This song is a slap on you face!!  ? http://blip.fm/~5jib6,0
This app is just impossible to use without the whitelist functionality which got removed from the free version. Great shame.,0
#Supernatural at 9:30pm on #Ten.. Counting down..,0
"Cleaning out my desk, I`ve found a betting slip from three months ago, I stuck a tenner on #newcastle getting relegated. In the money",1
Good. Simple and Effective,2
hey how is everything going? please reply back. sometimes i think you hate me because you never reply back to me,0
"sadly, I don`t   hehe",0
"haha! you`re so funny, Mikee .. you`re probably the only Mike I`ll ever like  *sad thoughts*",1
"... And, I was the only person who stood up for them. The world is full if spineless ****. This makes me sad",0
stocked for tonight,1
My moms Season 3 of Weeds got burnt up in a family friends mobile home.,0
Not a happy camper  not having a good day at all...,0
"haha Hey, Well if you were in the elevator you should have said more!",1
classes. n bout to make sum breakfast..,1
haha iya  starting to tweet again krn mitzy baru ber-tweeter jg Nit.,1
"Oh insomnia, I hate you. I`m bored of staring at my ceiling, cano go sleepnow please?",0
"[stapler haiku] Whar a Night! Woo Hoo! Yeah! / A beautiful night to party! / Oops, I`m a stapler...",1
"The app crashes every now and then, no point of using the app when the timer freezes and the app stops responding. It is happening from the past 2 weeks. Kindly do something about it because a lot of people seem to be facing the same problem.",0
Stress-free is the way to be,2
"Haven't come across a better app if it's type. It's not a project management tool but you can have a list in your reminder! It's probably a big leap but if i could share the task list with somebody without exporting that would be cool. The notification, repeat, export control, is brilliant. Really helps me organise my home tasks without being frustratingly intrusive and distracting. I've tried a lot of applications, this is second to none!",2
This is so complicated it took me awhile to to figure all the stuff. I would suggest add some tutorial on YouTube so anyone can get used to it. and the app is solid and will think about purchasing the pro version.,1
ugggh idk how to do that  but i only wanna stop getting texts from twitterr  -ilsE*,0
Thanks for the hint.  http://tinyurl.com/chtx7e.,2
It is hot here in Texas and our ac upstairs is broken so its really hot at my house.,0
"It's easy enough to use as it is, but for a fully paid app, the graphs are incredibly lackluster and basically useless. All you get is some minuscule, measly bar graphs which are tiny...and get this, they don't even label the metric you're tracking as they are displayed in the order in which your goal list is. So unless you memorize that goal #7 is say exercise daily, you won't even know what you're looking at. Additionally, the streaks are glitchy as hell, and often times do not calculate correctly. Really wish they also had aggregate goals, for example grouping similar goals together and then tracking the success percent for the aggregate. Like say if you have multiple diet goals for no dairy, no gluten, and no sugar, it would be great to group those in the diet category and then see your success there overall and trending graphs. And come on, add some pie charts and the ability to look at graphs in intervals aside from a single month.",1
In a  mood.. Listening to the older stuff... This Time Around. Not that old but old enough.,1
i wish i could teach my dog how to play xbox!  alas...no thumbs,0
why there isn't a automatic completed task deleter like feature,1
"TV is shite,thank god for youtube",1
mm it was cold in your shadow anyway. Ooh monday,1
Ok ... the passengers ... no one is alive ... they`re all dead ... you just don`t know it til the end ... then you cry ...,0
Maybe next time. Can`t be away this weekend as much as I`d like to jump in the car and go. ::pout::,1
so much to do by 1 pm. i don`t think i`m going to get it all done,0
i rarely sleep.. cant help it   hehe,0
"Well, there goes *that* shirt. Haha",1
One of the fake 'you's followed me. Haha. I so wish it would be you instead!,2
Good morning!!!! Yes is 5:57am,1
"I've tried quite a few rpg-like to-do list apps and I must say this one is the only one that I find genuinely enjoyable, and actually kinda feels like a game. You can tell a lot of effort was put into the aesthetic, everything is very easy to access and is pleasing to the eye. Although I think there should be a way to uncheck to-do's. I keep accidentally clicking on them in the widget and remaking them every time is starting to get annoying.",2
reunited and it feels so good,2
"missing my hobo/****/tramp way of life, and cooking for my mother on a saturday night  MAMA I LUV U",0
Go Canada they made Nikkie Payne #1 comic well she is soo yeah but she is only funny to pervs or teens or people in my family,2
hahahha but days off are cool when nothings open  its like isolated and haha cool,2
sunniest week for ages....and exams,1
WGN is playing old episodes of Rocky & Bullwinkle. Fractured Fairy Tales for the win,1
omg in your pic youu look so cuute !,2
: I love camp fires  I just wish the kids would try a bit harder to sing along,1
im well bored  had a great half term and i dont wanna go back to school on monday :`( enjoying the hot weatler lo0l ;),1
so wanted to go to the Basshunter concert tonight.  so so so wanted to.,2
very cute and pretty,2
listening to Demi Lovato  FINISHED MY NEW SONG!,1
what am i doing? what can i do?,1
"_21Thanks, I`ll keep working on her    lol good idea!",2
hangover today,1
Best in the business👍👍,2
"_crazyangel Gah   But Gregg should have got the hot and talented vote, dammit!",0
"curses, firewall/proxy server restrictions!  it will have to wait until I get home",0
Tired even though i didn`t do much today. glad we got to catch the second half of the cavs game,2
hopefully it don`t go that far  sometimes I feel like renouncing my roots,2
"Complete dumpster for here! Migrating from Wonderlist... We sync between two phones. The list did not completely sync, you have to share each list seperatly, updates to a list did not sync, the app keeps telling me things are being checked and unchecked, I left the shared list and tried to rejoin and it would not rejoin. Microsoft ruined a great simple app. Look elsewhere until this is fixed.",0
OH MAN I WOULD BUT I`M FRESH OUT,1
"Bored, making a mothers day card",1
"--sorry for running over uncle Terry, but he just wasn`t living up to his potential. expecting more from his next return.",0
Ive been dying for those!! They just so expensive in little sizes.,1
aw how to lose a guy in ten days  <3,1
"Updated: I want to love this but like others have said, it doesn't work with all calendars as claimed. To get Outlook or any other calendar to work, you have to have your calendar sync with Google, which not everyone wants or can do. It also only works with Google's smart watch, not Android Wear OS smart watches. Great look and idea, but very limited by being Google only.",0
